,puntuacion usuarios,marca
4094,7.5,NINTENDO
8519,7.5,NINTENDO
4528,7.5,NINTENDO
12503,7.5,NINTENDO
4151,7.5,NINTENDO
4154,7.5,NINTENDO
4402,7.5,NINTENDO
13185,7.5,NINTENDO
5076,7.5,NINTENDO
16777,7.5,NINTENDO
8042,7.5,NINTENDO
9578,7.5,NINTENDO
11704,7.5,NINTENDO
3521,7.5,NINTENDO
7721,7.5,NINTENDO
13996,7.5,NINTENDO
7740,7.5,NINTENDO
2110,7.5,NINTENDO
14994,7.5,NINTENDO
9417,7.5,NINTENDO
16665,7.5,NINTENDO
7817,7.5,NINTENDO
3649,7.5,NINTENDO
15345,7.5,NINTENDO
9388,7.5,NINTENDO
2076,7.5,NINTENDO
7838,7.5,NINTENDO
9369,7.5,NINTENDO
9365,7.5,NINTENDO
3697,7.5,NINTENDO
7876,7.5,NINTENDO
16734,7.5,NINTENDO
17120,7.5,NINTENDO
13522,7.5,NINTENDO
17012,7.5,NINTENDO
16760,7.5,NINTENDO
7993,7.5,NINTENDO
5125,7.5,NINTENDO
5777,7.5,NINTENDO
8099,7.5,NINTENDO
5781,7.5,NINTENDO
6016,7.5,NINTENDO
16449,7.5,NINTENDO
6320,7.5,NINTENDO
7191,7.5,NINTENDO
10243,7.5,NINTENDO
7212,7.5,NINTENDO
2796,7.5,NINTENDO
10628,7.5,NINTENDO
14921,7.5,NINTENDO
10638,7.5,NINTENDO
604,7.5,NINTENDO
6783,7.5,NINTENDO
14827,7.5,NINTENDO
11034,7.5,NINTENDO
10204,7.5,NINTENDO
17837,7.5,NINTENDO
228,7.5,NINTENDO
15868,7.5,NINTENDO
1057,7.5,NINTENDO
11033,7.5,NINTENDO
5931,7.5,NINTENDO
10179,7.5,NINTENDO
10338,7.5,NINTENDO
16319,7.5,NINTENDO
15866,7.5,NINTENDO
15983,7.5,NINTENDO
14674,7.5,NINTENDO
10399,7.5,NINTENDO
15934,7.5,NINTENDO
17292,7.5,NINTENDO
7008,7.5,NINTENDO
11250,7.5,NINTENDO
10389,7.5,NINTENDO
14677,7.5,NINTENDO
17182,7.5,NINTENDO
11280,7.5,NINTENDO
17179,7.5,NINTENDO
10379,7.5,NINTENDO
947,7.5,NINTENDO
14701,7.5,NINTENDO
16328,7.5,NINTENDO
10362,7.5,NINTENDO
2869,7.5,NINTENDO
15974,7.5,NINTENDO
16320,7.5,NINTENDO
11216,7.5,NINTENDO
11181,7.5,NINTENDO
10161,7.5,NINTENDO
15207,7.5,NINTENDO
109,7.5,NINTENDO
14337,7.5,NINTENDO
15834,7.5,NINTENDO
10799,7.5,NINTENDO
17245,7.5,NINTENDO
6679,7.5,NINTENDO
16116,7.5,NINTENDO
11469,7.5,NINTENDO
6661,7.5,NINTENDO
6658,7.5,NINTENDO
5887,7.5,NINTENDO
16159,7.5,NINTENDO
7378,7.5,NINTENDO
83,7.5,NINTENDO
16470,7.5,NINTENDO
14893,7.5,NINTENDO
6651,7.5,NINTENDO
7371,7.5,NINTENDO
50,7.5,NINTENDO
17145,7.5,NINTENDO
97,7.5,NINTENDO
10074,7.5,NINTENDO
16087,7.5,NINTENDO
9883,7.5,NINTENDO
14413,7.5,NINTENDO
10797,7.5,NINTENDO
6595,7.5,NINTENDO
6558,7.5,NINTENDO
15848,7.5,NINTENDO
16341,7.4,NINTENDO
1555,7.4,NINTENDO
15564,7.4,NINTENDO
10405,7.4,NINTENDO
11965,7.4,NINTENDO
15467,7.4,NINTENDO
17507,7.4,NINTENDO
11964,7.4,NINTENDO
7996,7.4,NINTENDO
12382,7.4,NINTENDO
8661,7.4,NINTENDO
6204,7.4,NINTENDO
10437,7.4,NINTENDO
2913,7.4,NINTENDO
58,7.4,NINTENDO
2068,7.4,NINTENDO
40,7.4,NINTENDO
12428,7.4,NINTENDO
1507,7.4,NINTENDO
16345,7.4,NINTENDO
6532,7.4,NINTENDO
15807,7.4,NINTENDO
4367,7.4,NINTENDO
5211,7.4,NINTENDO
16305,7.4,NINTENDO
8775,7.4,NINTENDO
2862,7.4,NINTENDO
13176,7.4,NINTENDO
16178,7.4,NINTENDO
15193,7.4,NINTENDO
15506,7.4,NINTENDO
2069,7.4,NINTENDO
6791,7.4,NINTENDO
15067,7.4,NINTENDO
4703,7.4,NINTENDO
10757,7.4,NINTENDO
8966,7.4,NINTENDO
8956,7.4,NINTENDO
17233,7.4,NINTENDO
4031,7.4,NINTENDO
199,7.4,NINTENDO
1717,7.4,NINTENDO
4630,7.4,NINTENDO
16946,7.4,NINTENDO
10784,7.4,NINTENDO
15039,7.4,NINTENDO
12551,7.4,NINTENDO
12150,7.4,NINTENDO
4928,7.4,NINTENDO
10485,7.4,NINTENDO
14923,7.4,NINTENDO
5000,7.4,NINTENDO
13108,7.4,NINTENDO
1906,7.4,NINTENDO
17211,7.4,NINTENDO
6875,7.4,NINTENDO
6312,7.4,NINTENDO
4829,7.4,NINTENDO
705,7.4,NINTENDO
14874,7.4,NINTENDO
12875,7.4,NINTENDO
6321,7.4,NINTENDO
4860,7.4,NINTENDO
8516,7.4,NINTENDO
1632,7.4,NINTENDO
15348,7.4,NINTENDO
14179,7.4,NINTENDO
14993,7.4,NINTENDO
5815,7.4,NINTENDO
7804,7.4,NINTENDO
16544,7.4,NINTENDO
9989,7.4,NINTENDO
16444,7.4,NINTENDO
1324,7.4,NINTENDO
14956,7.4,NINTENDO
7777,7.4,NINTENDO
14621,7.4,NINTENDO
9437,7.4,NINTENDO
14349,7.4,NINTENDO
14619,7.4,NINTENDO
12368,7.4,NINTENDO
7357,7.4,NINTENDO
9601,7.4,NINTENDO
5860,7.4,NINTENDO
7731,7.4,NINTENDO
3175,7.4,NINTENDO
2266,7.4,NINTENDO
15168,7.4,NINTENDO
11736,7.4,NINTENDO
1204,7.4,NINTENDO
10065,7.4,NINTENDO
11437,7.4,NINTENDO
3360,7.4,NINTENDO
14054,7.4,NINTENDO
14068,7.4,NINTENDO
16577,7.4,NINTENDO
15626,7.4,NINTENDO
1326,7.4,NINTENDO
5813,7.4,NINTENDO
2438,7.4,NINTENDO
9859,7.4,NINTENDO
10242,7.4,NINTENDO
7047,7.4,NINTENDO
7203,7.4,NINTENDO
7678,7.4,NINTENDO
3677,7.4,NINTENDO
17646,7.4,NINTENDO
14321,7.4,NINTENDO
11652,7.4,NINTENDO
3660,7.4,NINTENDO
9597,7.4,NINTENDO
1375,7.4,NINTENDO
9812,7.4,NINTENDO
7610,7.4,NINTENDO
11312,7.4,NINTENDO
11422,7.4,NINTENDO
17150,7.4,NINTENDO
17172,7.4,NINTENDO
3647,7.4,NINTENDO
2426,7.4,NINTENDO
7387,7.4,NINTENDO
3979,7.3,NINTENDO
10720,7.3,NINTENDO
15736,7.3,NINTENDO
10758,7.3,NINTENDO
16852,7.3,NINTENDO
7243,7.3,NINTENDO
7236,7.3,NINTENDO
3130,7.3,NINTENDO
8367,7.3,NINTENDO
7214,7.3,NINTENDO
10702,7.3,NINTENDO
5952,7.3,NINTENDO
2682,7.3,NINTENDO
5497,7.3,NINTENDO
1053,7.3,NINTENDO
4710,7.3,NINTENDO
11651,7.3,NINTENDO
7042,7.3,NINTENDO
5553,7.3,NINTENDO
5805,7.3,NINTENDO
14895,7.3,NINTENDO
8741,7.3,NINTENDO
1172,7.3,NINTENDO
15283,7.3,NINTENDO
4198,7.3,NINTENDO
4318,7.3,NINTENDO
7404,7.3,NINTENDO
5577,7.3,NINTENDO
2572,7.3,NINTENDO
2570,7.3,NINTENDO
16136,7.3,NINTENDO
5746,7.3,NINTENDO
5755,7.3,NINTENDO
16502,7.3,NINTENDO
4449,7.3,NINTENDO
15453,7.3,NINTENDO
8556,7.3,NINTENDO
4141,7.3,NINTENDO
7366,7.3,NINTENDO
8520,7.3,NINTENDO
16602,7.3,NINTENDO
3328,7.3,NINTENDO
9709,7.3,NINTENDO
6682,7.3,NINTENDO
17774,7.3,NINTENDO
1740,7.3,NINTENDO
17762,7.3,NINTENDO
6714,7.3,NINTENDO
8444,7.3,NINTENDO
14435,7.3,NINTENDO
1214,7.3,NINTENDO
4810,7.3,NINTENDO
17623,7.3,NINTENDO
16651,7.3,NINTENDO
13175,7.3,NINTENDO
15103,7.3,NINTENDO
13087,7.3,NINTENDO
15003,7.3,NINTENDO
14940,7.3,NINTENDO
11298,7.3,NINTENDO
3587,7.3,NINTENDO
2874,7.3,NINTENDO
14705,7.3,NINTENDO
15016,7.3,NINTENDO
8992,7.3,NINTENDO
9110,7.3,NINTENDO
2568,7.3,NINTENDO
17361,7.3,NINTENDO
17059,7.3,NINTENDO
806,7.3,NINTENDO
14718,7.3,NINTENDO
16280,7.3,NINTENDO
6024,7.3,NINTENDO
5404,7.3,NINTENDO
6920,7.3,NINTENDO
15252,7.3,NINTENDO
16412,7.3,NINTENDO
15637,7.3,NINTENDO
15984,7.3,NINTENDO
5101,7.3,NINTENDO
16766,7.3,NINTENDO
9052,7.3,NINTENDO
861,7.3,NINTENDO
17671,7.3,NINTENDO
8221,7.3,NINTENDO
664,7.3,NINTENDO
8997,7.3,NINTENDO
17738,7.3,NINTENDO
6838,7.3,NINTENDO
14927,7.3,NINTENDO
16142,7.3,NINTENDO
4856,7.3,NINTENDO
16965,7.3,NINTENDO
17737,7.3,NINTENDO
11380,7.3,NINTENDO
17323,7.3,NINTENDO
1876,7.3,NINTENDO
950,7.3,NINTENDO
4901,7.3,NINTENDO
1610,7.3,NINTENDO
17439,7.3,NINTENDO
1607,7.3,NINTENDO
17664,7.3,NINTENDO
10522,7.3,NINTENDO
4910,7.3,NINTENDO
7847,7.3,NINTENDO
15365,7.3,NINTENDO
5260,7.3,NINTENDO
14770,7.3,NINTENDO
17394,7.2,NINTENDO
3679,7.2,NINTENDO
9245,7.2,NINTENDO
10394,7.2,NINTENDO
2016,7.2,NINTENDO
10358,7.2,NINTENDO
11230,7.2,NINTENDO
2729,7.2,NINTENDO
16971,7.2,NINTENDO
9421,7.2,NINTENDO
17297,7.2,NINTENDO
10577,7.2,NINTENDO
2514,7.2,NINTENDO
11236,7.2,NINTENDO
10663,7.2,NINTENDO
15431,7.2,NINTENDO
11085,7.2,NINTENDO
15185,7.2,NINTENDO
9027,7.2,NINTENDO
11141,7.2,NINTENDO
11578,7.2,NINTENDO
15201,7.2,NINTENDO
10107,7.2,NINTENDO
16969,7.2,NINTENDO
10507,7.2,NINTENDO
10505,7.2,NINTENDO
10486,7.2,NINTENDO
9094,7.2,NINTENDO
2133,7.2,NINTENDO
3191,7.2,NINTENDO
2479,7.2,NINTENDO
9000,7.2,NINTENDO
17037,7.2,NINTENDO
11002,7.2,NINTENDO
7867,7.2,NINTENDO
17574,7.2,NINTENDO
4906,7.2,NINTENDO
8231,7.2,NINTENDO
668,7.2,NINTENDO
14793,7.2,NINTENDO
16047,7.2,NINTENDO
1659,7.2,NINTENDO
648,7.2,NINTENDO
15546,7.2,NINTENDO
6362,7.2,NINTENDO
1699,7.2,NINTENDO
16459,7.2,NINTENDO
16066,7.2,NINTENDO
16590,7.2,NINTENDO
5540,7.2,NINTENDO
399,7.2,NINTENDO
6868,7.2,NINTENDO
7144,7.2,NINTENDO
7292,7.2,NINTENDO
5147,7.2,NINTENDO
13568,7.2,NINTENDO
13613,7.2,NINTENDO
15585,7.2,NINTENDO
1160,7.2,NINTENDO
6991,7.2,NINTENDO
6084,7.2,NINTENDO
6966,7.2,NINTENDO
6937,7.2,NINTENDO
7138,7.2,NINTENDO
7994,7.2,NINTENDO
6921,7.2,NINTENDO
16764,7.2,NINTENDO
14630,7.2,NINTENDO
1302,7.2,NINTENDO
15553,7.2,NINTENDO
6285,7.2,NINTENDO
1095,7.2,NINTENDO
5308,7.2,NINTENDO
5828,7.2,NINTENDO
14074,7.2,NINTENDO
5846,7.2,NINTENDO
4577,7.2,NINTENDO
16167,7.2,NINTENDO
15746,7.2,NINTENDO
6645,7.2,NINTENDO
4583,7.2,NINTENDO
5690,7.2,NINTENDO
16184,7.2,NINTENDO
15821,7.2,NINTENDO
17739,7.2,NINTENDO
6549,7.2,NINTENDO
16143,7.2,NINTENDO
8420,7.2,NINTENDO
307,7.2,NINTENDO
7484,7.2,NINTENDO
14936,7.1,NINTENDO
16494,7.1,NINTENDO
6070,7.1,NINTENDO
5686,7.1,NINTENDO
9423,7.1,NINTENDO
14996,7.1,NINTENDO
15243,7.1,NINTENDO
5672,7.1,NINTENDO
5707,7.1,NINTENDO
2267,7.1,NINTENDO
2375,7.1,NINTENDO
1399,7.1,NINTENDO
15785,7.1,NINTENDO
15235,7.1,NINTENDO
17884,7.1,NINTENDO
14947,7.1,NINTENDO
5391,7.1,NINTENDO
13641,7.1,NINTENDO
5372,7.1,NINTENDO
3295,7.1,NINTENDO
14648,7.1,NINTENDO
7064,7.1,NINTENDO
7104,7.1,NINTENDO
11753,7.1,NINTENDO
15841,7.1,NINTENDO
3086,7.1,NINTENDO
15864,7.1,NINTENDO
9630,7.1,NINTENDO
15708,7.1,NINTENDO
9634,7.1,NINTENDO
7591,7.1,NINTENDO
5957,7.1,NINTENDO
5574,7.1,NINTENDO
7568,7.1,NINTENDO
7682,7.1,NINTENDO
2182,7.1,NINTENDO
11567,7.1,NINTENDO
14531,7.1,NINTENDO
14351,7.1,NINTENDO
3225,7.1,NINTENDO
15893,7.1,NINTENDO
1049,7.1,NINTENDO
5841,7.1,NINTENDO
5984,7.1,NINTENDO
17152,7.1,NINTENDO
11738,7.1,NINTENDO
15900,7.1,NINTENDO
7531,7.1,NINTENDO
15166,7.1,NINTENDO
16431,7.1,NINTENDO
15180,7.1,NINTENDO
15255,7.1,NINTENDO
5473,7.1,NINTENDO
14306,7.1,NINTENDO
16716,7.1,NINTENDO
14867,7.1,NINTENDO
9003,7.1,NINTENDO
8233,7.1,NINTENDO
8995,7.1,NINTENDO
438,7.1,NINTENDO
15192,7.1,NINTENDO
3962,7.1,NINTENDO
6778,7.1,NINTENDO
12706,7.1,NINTENDO
17255,7.1,NINTENDO
6757,7.1,NINTENDO
10759,7.1,NINTENDO
6741,7.1,NINTENDO
14862,7.1,NINTENDO
16934,7.1,NINTENDO
6316,7.1,NINTENDO
92,7.1,NINTENDO
10824,7.1,NINTENDO
14916,7.1,NINTENDO
4541,7.1,NINTENDO
4514,7.1,NINTENDO
17526,7.1,NINTENDO
10846,7.1,NINTENDO
16892,7.1,NINTENDO
14872,7.1,NINTENDO
17237,7.1,NINTENDO
12335,7.1,NINTENDO
17491,7.1,NINTENDO
15471,7.1,NINTENDO
17450,7.1,NINTENDO
4768,7.1,NINTENDO
14750,7.1,NINTENDO
2891,7.1,NINTENDO
16775,7.1,NINTENDO
1970,7.1,NINTENDO
17399,7.1,NINTENDO
8088,7.1,NINTENDO
1488,7.1,NINTENDO
9114,7.1,NINTENDO
9261,7.1,NINTENDO
8105,7.1,NINTENDO
13230,7.1,NINTENDO
16009,7.1,NINTENDO
14751,7.1,NINTENDO
10398,7.1,NINTENDO
14675,7.1,NINTENDO
11016,7.0,NINTENDO
7372,7.0,NINTENDO
5784,7.0,NINTENDO
836,7.0,NINTENDO
51,7.0,NINTENDO
16303,7.0,NINTENDO
6217,7.0,NINTENDO
6947,7.0,NINTENDO
2579,7.0,NINTENDO
6199,7.0,NINTENDO
7035,7.0,NINTENDO
10855,7.0,NINTENDO
1134,7.0,NINTENDO
6151,7.0,NINTENDO
2619,7.0,NINTENDO
991,7.0,NINTENDO
14552,7.0,NINTENDO
17170,7.0,NINTENDO
14402,7.0,NINTENDO
10773,7.0,NINTENDO
7201,7.0,NINTENDO
11116,7.0,NINTENDO
6876,7.0,NINTENDO
10585,7.0,NINTENDO
11074,7.0,NINTENDO
14524,7.0,NINTENDO
11073,7.0,NINTENDO
10649,7.0,NINTENDO
6090,7.0,NINTENDO
2714,7.0,NINTENDO
15869,7.0,NINTENDO
14817,7.0,NINTENDO
6883,7.0,NINTENDO
6062,7.0,NINTENDO
3163,7.0,NINTENDO
15270,7.0,NINTENDO
6762,7.0,NINTENDO
16083,7.0,NINTENDO
6265,7.0,NINTENDO
7339,7.0,NINTENDO
6317,7.0,NINTENDO
7011,7.0,NINTENDO
4227,7.0,NINTENDO
16516,7.0,NINTENDO
15008,7.0,NINTENDO
1564,7.0,NINTENDO
8117,7.0,NINTENDO
1939,7.0,NINTENDO
5025,7.0,NINTENDO
15552,7.0,NINTENDO
17592,7.0,NINTENDO
3785,7.0,NINTENDO
1508,7.0,NINTENDO
1483,7.0,NINTENDO
1627,7.0,NINTENDO
1475,7.0,NINTENDO
5292,7.0,NINTENDO
16683,7.0,NINTENDO
2082,7.0,NINTENDO
17365,7.0,NINTENDO
15640,7.0,NINTENDO
2116,7.0,NINTENDO
3610,7.0,NINTENDO
8149,7.0,NINTENDO
8274,7.0,NINTENDO
5435,7.0,NINTENDO
1808,7.0,NINTENDO
4203,7.0,NINTENDO
4319,7.0,NINTENDO
4369,7.0,NINTENDO
1756,7.0,NINTENDO
4487,7.0,NINTENDO
8480,7.0,NINTENDO
12268,7.0,NINTENDO
4042,7.0,NINTENDO
4019,7.0,NINTENDO
12816,7.0,NINTENDO
4634,7.0,NINTENDO
16937,7.0,NINTENDO
1705,7.0,NINTENDO
1832,7.0,NINTENDO
4666,7.0,NINTENDO
16954,7.0,NINTENDO
1703,7.0,NINTENDO
12741,7.0,NINTENDO
15645,7.0,NINTENDO
11890,7.0,NINTENDO
9732,7.0,NINTENDO
5660,7.0,NINTENDO
5596,7.0,NINTENDO
4226,7.0,NINTENDO
3464,7.0,NINTENDO
17111,7.0,NINTENDO
11725,7.0,NINTENDO
17310,7.0,NINTENDO
16559,7.0,NINTENDO
11722,7.0,NINTENDO
11600,7.0,NINTENDO
7720,7.0,NINTENDO
7606,7.0,NINTENDO
5441,7.0,NINTENDO
14952,7.0,NINTENDO
7632,7.0,NINTENDO
5732,7.0,NINTENDO
8994,6.9,NINTENDO
12871,6.9,NINTENDO
15851,6.9,NINTENDO
16817,6.9,NINTENDO
11083,6.9,NINTENDO
12729,6.9,NINTENDO
14121,6.9,NINTENDO
13085,6.9,NINTENDO
13086,6.9,NINTENDO
14760,6.9,NINTENDO
8371,6.9,NINTENDO
16246,6.9,NINTENDO
5564,6.9,NINTENDO
2148,6.9,NINTENDO
270,6.9,NINTENDO
10715,6.9,NINTENDO
6683,6.9,NINTENDO
14915,6.9,NINTENDO
16129,6.9,NINTENDO
15460,6.9,NINTENDO
17519,6.9,NINTENDO
16164,6.9,NINTENDO
8616,6.9,NINTENDO
12485,6.9,NINTENDO
15446,6.9,NINTENDO
11564,6.9,NINTENDO
9961,6.9,NINTENDO
7524,6.9,NINTENDO
4082,6.9,NINTENDO
7379,6.9,NINTENDO
17300,6.9,NINTENDO
243,6.9,NINTENDO
12656,6.9,NINTENDO
7635,6.9,NINTENDO
15533,6.9,NINTENDO
16373,6.9,NINTENDO
10387,6.9,NINTENDO
17390,6.9,NINTENDO
15263,6.9,NINTENDO
10396,6.9,NINTENDO
7667,6.9,NINTENDO
7053,6.9,NINTENDO
6099,6.9,NINTENDO
2443,6.9,NINTENDO
16703,6.9,NINTENDO
11251,6.9,NINTENDO
16667,6.9,NINTENDO
15584,6.9,NINTENDO
1418,6.9,NINTENDO
16401,6.9,NINTENDO
13757,6.9,NINTENDO
1361,6.9,NINTENDO
7108,6.9,NINTENDO
16626,6.9,NINTENDO
11377,6.9,NINTENDO
16404,6.9,NINTENDO
16432,6.9,NINTENDO
16730,6.9,NINTENDO
15284,6.9,NINTENDO
16323,6.9,NINTENDO
14703,6.9,NINTENDO
5469,6.9,NINTENDO
15319,6.9,NINTENDO
13469,6.9,NINTENDO
15386,6.9,NINTENDO
17591,6.9,NINTENDO
2865,6.9,NINTENDO
16977,6.9,NINTENDO
5231,6.9,NINTENDO
9817,6.9,NINTENDO
2139,6.8,NINTENDO
12397,6.8,NINTENDO
14016,6.8,NINTENDO
1291,6.8,NINTENDO
2399,6.8,NINTENDO
14892,6.8,NINTENDO
1268,6.8,NINTENDO
13987,6.8,NINTENDO
2372,6.8,NINTENDO
15048,6.8,NINTENDO
14676,6.8,NINTENDO
11735,6.8,NINTENDO
12872,6.8,NINTENDO
15068,6.8,NINTENDO
14411,6.8,NINTENDO
15102,6.8,NINTENDO
14928,6.8,NINTENDO
17538,6.8,NINTENDO
14551,6.8,NINTENDO
11721,6.8,NINTENDO
17472,6.8,NINTENDO
651,6.8,NINTENDO
15038,6.8,NINTENDO
1820,6.8,NINTENDO
12782,6.8,NINTENDO
1827,6.8,NINTENDO
14031,6.8,NINTENDO
6589,6.8,NINTENDO
3317,6.8,NINTENDO
16831,6.8,NINTENDO
16026,6.8,NINTENDO
9627,6.8,NINTENDO
4817,6.8,NINTENDO
9646,6.8,NINTENDO
8264,6.8,NINTENDO
9698,6.8,NINTENDO
4095,6.8,NINTENDO
6815,6.8,NINTENDO
5545,6.8,NINTENDO
10276,6.8,NINTENDO
4981,6.8,NINTENDO
6375,6.8,NINTENDO
10366,6.8,NINTENDO
6034,6.8,NINTENDO
15230,6.8,NINTENDO
5041,6.8,NINTENDO
6304,6.8,NINTENDO
5833,6.8,NINTENDO
7367,6.8,NINTENDO
3489,6.8,NINTENDO
3793,6.8,NINTENDO
5939,6.8,NINTENDO
3734,6.8,NINTENDO
16910,6.8,NINTENDO
15899,6.8,NINTENDO
3646,6.8,NINTENDO
3622,6.8,NINTENDO
7279,6.8,NINTENDO
3594,6.8,NINTENDO
9501,6.8,NINTENDO
15324,6.8,NINTENDO
6019,6.8,NINTENDO
5889,6.8,NINTENDO
6300,6.8,NINTENDO
3515,6.8,NINTENDO
5106,6.8,NINTENDO
8178,6.8,NINTENDO
7609,6.8,NINTENDO
15661,6.8,NINTENDO
16621,6.8,NINTENDO
16694,6.8,NINTENDO
16679,6.8,NINTENDO
16938,6.8,NINTENDO
7827,6.8,NINTENDO
7823,6.8,NINTENDO
8982,6.8,NINTENDO
17232,6.8,NINTENDO
6493,6.8,NINTENDO
7807,6.8,NINTENDO
5257,6.8,NINTENDO
6520,6.8,NINTENDO
6641,6.8,NINTENDO
3871,6.8,NINTENDO
2888,6.8,NINTENDO
5216,6.8,NINTENDO
7789,6.8,NINTENDO
6610,6.8,NINTENDO
15658,6.8,NINTENDO
5960,6.7,NINTENDO
2763,6.7,NINTENDO
14366,6.7,NINTENDO
9580,6.7,NINTENDO
8336,6.7,NINTENDO
804,6.7,NINTENDO
6457,6.7,NINTENDO
14367,6.7,NINTENDO
9198,6.7,NINTENDO
1153,6.7,NINTENDO
6039,6.7,NINTENDO
12385,6.7,NINTENDO
15318,6.7,NINTENDO
8437,6.7,NINTENDO
17897,6.7,NINTENDO
16153,6.7,NINTENDO
16324,6.7,NINTENDO
8470,6.7,NINTENDO
12575,6.7,NINTENDO
9526,6.7,NINTENDO
6551,6.7,NINTENDO
17470,6.7,NINTENDO
14564,6.7,NINTENDO
4447,6.7,NINTENDO
16275,6.7,NINTENDO
5774,6.7,NINTENDO
17259,6.7,NINTENDO
17311,6.7,NINTENDO
3202,6.7,NINTENDO
8171,6.7,NINTENDO
15264,6.7,NINTENDO
5634,6.7,NINTENDO
16565,6.7,NINTENDO
15260,6.7,NINTENDO
16815,6.7,NINTENDO
4967,6.7,NINTENDO
6367,6.7,NINTENDO
5016,6.7,NINTENDO
14618,6.7,NINTENDO
5018,6.7,NINTENDO
16211,6.7,NINTENDO
12000,6.7,NINTENDO
11287,6.7,NINTENDO
16785,6.7,NINTENDO
8036,6.7,NINTENDO
15574,6.7,NINTENDO
6847,6.7,NINTENDO
7515,6.7,NINTENDO
15100,6.7,NINTENDO
16256,6.7,NINTENDO
16070,6.7,NINTENDO
16838,6.7,NINTENDO
14255,6.7,NINTENDO
17438,6.7,NINTENDO
3350,6.7,NINTENDO
5416,6.7,NINTENDO
14654,6.7,NINTENDO
1249,6.7,NINTENDO
1618,6.7,NINTENDO
16041,6.7,NINTENDO
1241,6.7,NINTENDO
3316,6.7,NINTENDO
4905,6.7,NINTENDO
8205,6.7,NINTENDO
16454,6.7,NINTENDO
4178,6.6,NINTENDO
15894,6.6,NINTENDO
4032,6.6,NINTENDO
17854,6.6,NINTENDO
16413,6.6,NINTENDO
15072,6.6,NINTENDO
8692,6.6,NINTENDO
12431,6.6,NINTENDO
1346,6.6,NINTENDO
7820,6.6,NINTENDO
5359,6.6,NINTENDO
1259,6.6,NINTENDO
5483,6.6,NINTENDO
17637,6.6,NINTENDO
5492,6.6,NINTENDO
15721,6.6,NINTENDO
7622,6.6,NINTENDO
5177,6.6,NINTENDO
16568,6.6,NINTENDO
14197,6.6,NINTENDO
4895,6.6,NINTENDO
8262,6.6,NINTENDO
16853,6.6,NINTENDO
17535,6.6,NINTENDO
5928,6.6,NINTENDO
14468,6.6,NINTENDO
16897,6.6,NINTENDO
3929,6.6,NINTENDO
5419,6.6,NINTENDO
6882,6.6,NINTENDO
6654,6.6,NINTENDO
2475,6.6,NINTENDO
63,6.6,NINTENDO
6973,6.6,NINTENDO
16080,6.6,NINTENDO
9217,6.6,NINTENDO
14702,6.6,NINTENDO
17099,6.6,NINTENDO
9598,6.6,NINTENDO
17317,6.6,NINTENDO
10668,6.6,NINTENDO
10469,6.6,NINTENDO
16107,6.6,NINTENDO
14752,6.6,NINTENDO
9436,6.6,NINTENDO
2180,6.6,NINTENDO
9508,6.6,NINTENDO
11137,6.6,NINTENDO
10571,6.6,NINTENDO
17005,6.6,NINTENDO
9171,6.6,NINTENDO
7082,6.6,NINTENDO
419,6.6,NINTENDO
17236,6.6,NINTENDO
17161,6.6,NINTENDO
10832,6.6,NINTENDO
15162,6.6,NINTENDO
11300,6.6,NINTENDO
9548,6.6,NINTENDO
14782,6.6,NINTENDO
16074,6.5,NINTENDO
10407,6.5,NINTENDO
15262,6.5,NINTENDO
2178,6.5,NINTENDO
12650,6.5,NINTENDO
10017,6.5,NINTENDO
14272,6.5,NINTENDO
12623,6.5,NINTENDO
4659,6.5,NINTENDO
3393,6.5,NINTENDO
5676,6.5,NINTENDO
2965,6.5,NINTENDO
11180,6.5,NINTENDO
5161,6.5,NINTENDO
17545,6.5,NINTENDO
201,6.5,NINTENDO
15225,6.5,NINTENDO
1210,6.5,NINTENDO
14964,6.5,NINTENDO
2868,6.5,NINTENDO
13037,6.5,NINTENDO
9552,6.5,NINTENDO
11938,6.5,NINTENDO
8985,6.5,NINTENDO
6063,6.5,NINTENDO
10779,6.5,NINTENDO
15404,6.5,NINTENDO
17867,6.5,NINTENDO
16409,6.5,NINTENDO
17430,6.5,NINTENDO
7073,6.5,NINTENDO
17417,6.5,NINTENDO
5397,6.5,NINTENDO
7808,6.5,NINTENDO
15394,6.5,NINTENDO
12332,6.5,NINTENDO
16420,6.5,NINTENDO
5430,6.5,NINTENDO
8534,6.5,NINTENDO
4448,6.5,NINTENDO
16471,6.5,NINTENDO
15322,6.5,NINTENDO
11084,6.5,NINTENDO
8551,6.5,NINTENDO
5394,6.5,NINTENDO
9270,6.5,NINTENDO
4298,6.5,NINTENDO
16063,6.5,NINTENDO
4979,6.4,NINTENDO
16064,6.4,NINTENDO
5409,6.4,NINTENDO
15209,6.4,NINTENDO
11329,6.4,NINTENDO
1430,6.4,NINTENDO
372,6.4,NINTENDO
6710,6.4,NINTENDO
10741,6.4,NINTENDO
7822,6.4,NINTENDO
2968,6.4,NINTENDO
7997,6.4,NINTENDO
13819,6.4,NINTENDO
6495,6.4,NINTENDO
5462,6.4,NINTENDO
13537,6.4,NINTENDO
7085,6.4,NINTENDO
15036,6.4,NINTENDO
3068,6.4,NINTENDO
2012,6.4,NINTENDO
16531,6.4,NINTENDO
15131,6.4,NINTENDO
3153,6.4,NINTENDO
14758,6.4,NINTENDO
4578,6.4,NINTENDO
3608,6.4,NINTENDO
